ProductName,ShortDescription,FullDescription,ManufacturerId,VendorId,IsActive,ShowOnHomePage,MarkAsNew,AllowCustomerReviews,SellStartDatetimeUTC,SellEndDatetimeUTC,Sku,Price,IsDiscountAllowed,IsShippingFree,ShippingCharges,CategoriesIdsCommaSeperated,TagsIdsCommaSeperated,ShippingMethodsIdsCommaSeperated,ColorsIdsCommaSeperated,SizeIdsCommaSeperated,ImagesIdsCommaSeperated,EstimatedShippingDays,IsReturnAble,InventoryMethodId,WarehouseId,StockQuantity,IsBoundToStockQuantity,DisplayStockQuantity,OrderMinimumQuantity,OrderMaximumQuantity,MetaTitle,MetaKeywords,MetaDescription
AN/JIC High Flow Y Equal Adaptors,"<p><strong>AN/JIC Male High Flow Adaptor – Equal Threads</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality ","<p><strong>AN/JIC Male High Flow Adaptor – Equal Threads</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p>These Y Adaptors feature a 60° Y Profile allowing which helps avoid any restrictions whilst offering a full flow through the piece.</p><p><strong>Part Numbers &amp; Specification</strong></p><p><i>AN6 Thread – <strong>OBP-YA-6 – 0.028kg</strong></i><br><i>AN8 Thread – <strong>OBP-YA-8 – 0.067kg</strong></i><br><i>AN10 Thread – <strong>OBP-YA-10 – 0.083kg</strong></i><br><i>AN12 Thread – <strong>OBP-YA-12 – 0.134 kg</strong></i></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC High Flow Y Equal Adaptors,,
AN/JIC Standard Equal 45 Degree Adaptor,<p><strong>AN/JIC Male High Flow Adaptor – 45°</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smoo,"<p><strong>AN/JIC Male High Flow Adaptor – 45°</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p><strong>Product Specifications</strong></p><p><strong>OBP-45SA-6 (AN6) – 0.012 kg</strong><br><strong>OBP-45SA-8 (AN8) – 0.026 kg</strong><br><strong>OBP-45SA-10 (AN10) – 0.039 kg</strong><br><strong>OBP-45SA-12 (AN12) – 0.060 kg</strong></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Standard Equal 45 Degree Adaptor,,
AN/JIC Standard Equal 45 Degree Female to Male Adaptor,<p><strong>AN/JIC High Flow Swivel Female to Male Adaptor – 45°</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior q,"<p><strong>AN/JIC High Flow Swivel Female to Male Adaptor – 45°</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p><strong>PRODUCT SPECIFICATIONS:</strong></p><p><i>OBP-6-FM-45 (AN6) – 0.020 KG</i><br><i>OBP-8-FM-45 (AN8) – 0.036 KG</i><br><i>OBP-10-FM-45 (AN10) – 0.053 KG</i><br><i>OBP-12-FM-45 (AN12) – 0.087 KG</i></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Standard Equal 45 Degree Female to Male Adaptor,,
AN/JIC Standard Equal 90 Degree Adaptor,"<p><strong>AN/JIC Male High Flow Adaptor – 90 Degree</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and ","<p><strong>AN/JIC Male High Flow Adaptor – 90 Degree</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p><strong>Product Specifications</strong></p><p>OBP-90SA-3 (AN3) – 0.008 kg<br>OBP-90SA-4 (AN4) – 0.011 kg<br>OBP-90SA-6 (AN6) – 0.016 kg<br>OBP-90SA-8 (AN8) – 0.032 kg<br>OBP-90SA-10 (AN10) – 0.046 kg<br>OBP-90SA-12 (AN1) – 0.081 kg</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Standard Equal 90 Degree Adaptor,,
AN/JIC Standard Tee Equal Adaptor - Swivel on Side,<p><strong>AN/JIC Male Equal Tee with Female Swivel on the side</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior q,"<p><strong>AN/JIC Male Equal Tee with Female Swivel on the side</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish. The Tees with the Female Swivel are all equal Sizes.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p><strong>Product Specifications</strong></p><p>OBP-TSSW-6 (AN6) – 0.026 KG<br>OBP-TSSW-8 (AN8) – 0.048 KG<br>OBP-TSSW-10 (AN10) – 0.086 KG<br>OBP-TSSW-12 (AN12) – 0.117 KG</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Standard Tee Equal Adaptor - Swivel on Side,,
AN/JIC Standard Tee Equal Adaptor - Swivel on the Run,<p><strong>AN/JIC Male Equal Tee with Female Swivel on the Run</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior qu,"<p><strong>AN/JIC Male Equal Tee with Female Swivel on the Run</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish. The Tees with the Female Swivel are all equal Sizes.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p><strong>Product Specifications</strong></p><p>OBP-TSOR-6 (AN6) – 0.025 KG<br>OBP-TSOR-8 (AN8) – 0.049 KG<br>OBP-TSOR-10 (AN10) – 0.071 KG<br>OBP-TSOR-12 (AN12) – 0.117 KG</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Standard Tee Equal Adaptor - Swivel on the Run,,
AN/JIC Standard Tee Equal Adaptor,<p><strong>AN/JIC Male High Flow Adaptor – TEE</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smoo,"<p><strong>AN/JIC Male High Flow Adaptor – TEE</strong></p><p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p><strong>Product Specifications:</strong></p><p>OBP-STEE-4 (AN4) – 0.014 KG<br>OBP-STEE-6 (AN6) – 0.020 KG<br>OBP-STEE-8 (AN8) – 0.041 KG<br>OBP-STEE-10 (AN10) – 0.062 KG<br>OBP-STEE-12 (AN12) – 0.102 KG</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Standard Tee Equal Adaptor,,
AN/JIC Female to Barbed Adaptor,"<p><strong>AN / JIC Female to Barbed Adaptor – Straight Fitting</strong></p><p><strong>Universal Aluminium Straight Fitting for Fuel, Oil &amp; Coolant Systems</strong></p><p>This <strong>AN / JIC Female to Barbed Straight Adaptor</strong> allows sea","<p><strong>AN / JIC Female to Barbed Adaptor – Straight Fitting</strong></p><p><strong>Universal Aluminium Straight Fitting for Fuel, Oil &amp; Coolant Systems</strong></p><p>This <strong>AN / JIC Female to Barbed Straight Adaptor</strong> allows seamless connection between AN/JIC threaded ports and standard rubber hose using a barbed end. Ideal for fuel, oil, water, and coolant systems, these fittings are perfect for both performance and custom automotive applications.</p><p>Part of the <strong>obp Motorsport</strong> fluid system range, each adaptor is <strong>CNC-machined from high-quality 6061 aluminium</strong> and finished with a durable <strong>black anodised coating</strong>, offering excellent corrosion resistance, strength, and a sleek, professional look.</p><p>Key Features:</p><p><strong>AN / JIC female to barbed straight adaptor</strong></p><p><strong>CNC-machined 6061 aluminium</strong> – Lightweight, strong, and corrosion-resistant</p><p><strong>Black anodised finish</strong> – Adds durability and a stealth appearance</p><p><strong>Straight fitting design</strong> – Provides a direct, secure connection</p><p><strong>Compatible with fuel, oil, water, and coolant lines</strong></p><p><strong>Universal fitment</strong> – Works with a wide range of automotive and motorsport applications</p><p>Perfect for connecting standard rubber hoses to AN systems, this fitting delivers a reliable seal and professional-grade performance—ideal for engine bays, fuel systems, or custom fluid setups.</p><p><strong>Part Numbers &amp; Specifications:</strong></p><p><i>AN6 Female to 8mm OD (OBP-6-8MM) Weight: 0.010kg</i><br><i>AN6 Female to 10mm OD (OBP-6-10MM) Weight: 0.010kg</i><br><i>AN8 Female to 8mm OD (OBP-8-8MM) Weight: 0.020kg</i></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Female to Barbed Adaptor,,
AN/JIC Female to Barbed Adaptor - 45°,"<p><strong>AN / JIC Female to Barbed Adaptor – 45° Fitting</strong></p><p><strong>Angled Fuel, Oil &amp; Coolant Hose Adaptor for Custom Fluid Routing</strong></p><p>This <strong>45° AN / JIC Female to Barbed Adaptor</strong> is designed for precise ","<p><strong>AN / JIC Female to Barbed Adaptor – 45° Fitting</strong></p><p><strong>Angled Fuel, Oil &amp; Coolant Hose Adaptor for Custom Fluid Routing</strong></p><p>This <strong>45° AN / JIC Female to Barbed Adaptor</strong> is designed for precise fluid routing in tight or angled spaces, offering a clean and professional connection between <strong>AN/JIC threaded ports</strong> and <strong>standard rubber hoses</strong>. Ideal for use in <strong>fuel, oil, coolant, and water systems</strong>, it’s a must-have for custom builds, engine swaps, and high-performance setups.</p><p>Part of the trusted <strong>obp Motorsport</strong> fittings range, this adaptor is <strong>CNC-machined from 6061 aluminium</strong> and features a tough, <strong>black anodised finish</strong> for enhanced durability and corrosion resistance—perfect for harsh engine bay environments.</p><p>Key Features:</p><p><strong>45° AN / JIC female to barbed adaptor</strong> – Ideal for angled hose routing</p><p><strong>CNC-machined from 6061 aluminium</strong> – Lightweight, strong, and corrosion-resistant</p><p><strong>Black anodised finish</strong> – Sleek, durable, and resistant to wear</p><p><strong>Reliable connection for rubber hoses</strong> – Secure barbed design</p><p><strong>Suitable for fuel, oil, water, and coolant applications</strong></p><p><strong>Universal fit</strong> – Compatible with most AN systems and performance plumbing setups</p><p>Whether you’re plumbing a fuel return line, routing coolant in a tight engine bay, or building a custom oil system, this <strong>45-degree barbed adaptor</strong> offers the flexibility and performance you need for a professional finish.</p><p><strong>Part Number &amp; Specifications:</strong></p><p><i>AN6 Female to 8mm OD (OBP-6-8MM-45) (Weight-0.013kg)</i><br><i>AN6 Female to 10mm OD (OBP-6-10MM-45) (Weight-0.015kg)</i><br><i>AN8 Female to 8mm OD (OBP-8-8MM-45) (Weight-0.016kg)</i></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Female to Barbed Adaptor - 45°,,
AN/JIC Female to Barbed Adaptor - 90°,"<p><strong>AN / JIC Female to Barbed Adaptor – 90° Fitting</strong></p><p><strong>High-Quality 90-Degree Hose Adaptor for Fuel, Oil &amp; Coolant Systems</strong></p><p>The <strong>90° AN / JIC Female to Barbed Adaptor</strong> is the ideal solution ","<p><strong>AN / JIC Female to Barbed Adaptor – 90° Fitting</strong></p><p><strong>High-Quality 90-Degree Hose Adaptor for Fuel, Oil &amp; Coolant Systems</strong></p><p>The <strong>90° AN / JIC Female to Barbed Adaptor</strong> is the ideal solution for tight spaces where a sharp turn in your fluid lines is required. Designed to connect <strong>AN or JIC threaded fittings</strong> to <strong>standard rubber hoses</strong>, this fitting delivers a secure, leak-free connection with a clean, professional finish.</p><p>Manufactured as part of the <strong>obp Motorsport</strong> fittings range, each adaptor is <strong>CNC-machined from premium 6061 aluminium</strong> and treated with a <strong>black anodised finish</strong> for maximum durability and corrosion resistance in high-performance automotive environments.</p><p>Key Features:</p><p><strong>90° AN / JIC female to barbed adaptor</strong> – Perfect for compact or angled hose routing</p><p><strong>CNC-machined 6061 aluminium construction</strong> – Strong, lightweight, and corrosion-resistant</p><p><strong>Black anodised finish</strong> – Offers a stealth look and long-lasting durability</p><p><strong>Secure barbed connection</strong> – Compatible with standard rubber hoses</p><p><strong>Suitable for fuel, oil, water, and coolant systems</strong></p><p><strong>Universal fitment</strong> – Compatible with most AN/JIC fittings and custom setups</p><p>Whether you’re routing fluid lines around turbos, radiators, or tight engine bays, this <strong>90-degree barbed adaptor</strong> provides the flexibility, performance, and reliability required for high-end automotive and motorsport builds.</p><p><strong>PART NUMBERS &amp; SPECS:</strong></p><p><i>AN6 Female to 8mm OD (OBP-6-8MM-90) Weight: 0.019kg</i><br><i>AN6 Female to 10mm OD (OBP-6-10MM-90) Weight: 0.019kg</i><br><i>AN8 Female to 8mm OD (OBP-8-8MM-90) Weight: 0.019kg</i></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Female to Barbed Adaptor - 90°,,
JIC / AN ORB to Barbed Adaptor - Black Aluminium,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings are all universal and can b,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings are all universal and can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p>Options available:</p><p>ORB6 to 8mm Barb (OBPORB-8MM)<br>ORB6 to 10mm Barb (OBPORB-10MM)</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,JIC / AN ORB to Barbed Adaptor - Black Aluminium,,
AN/JIC Alloy Banjo Bolts,"<p><strong>AN/JIC Alloy Banjo Bolts | 6061 Aluminium | Fuel, Oil &amp; Water Applications</strong></p><p>Part of the high-performance <strong>obp Motorsport AN fitting range</strong>, these <strong>AN/JIC alloy banjo bolts</strong> are CNC-machined f","<p><strong>AN/JIC Alloy Banjo Bolts | 6061 Aluminium | Fuel, Oil &amp; Water Applications</strong></p><p>Part of the high-performance <strong>obp Motorsport AN fitting range</strong>, these <strong>AN/JIC alloy banjo bolts</strong> are CNC-machined from lightweight <strong>6061 aluminium</strong> and finished with a durable <strong>black anodised coating</strong>. Designed for reliability and corrosion resistance, they deliver a clean, professional finish to any <strong>fluid system setup</strong>.</p><p>Engineered to work seamlessly with our matching <strong>AN banjo fittings</strong>, these bolts are ideal for use in <strong>fuel systems</strong>, <strong>oil lines</strong>, and <strong>coolant applications</strong>, especially where space is limited.</p><p><strong>Key Features:</strong></p><p>Precision CNC-machined from high-grade 6061 aluminium</p><p>Black anodised finish for corrosion resistance and a sleek appearance</p><p>Compatible with fuel, oil, and water systems</p><p>Lightweight and ideal for tight or compact installations</p><p>Designed to pair perfectly with obp Motorsport alloy banjo fittings</p><p><strong>Applications:</strong><br>Ideal for <strong>race cars</strong>, <strong>track builds</strong>, <strong>custom performance vehicles</strong>, and <strong>motorsport-grade plumbing setups</strong>. Commonly used in fuel delivery, oil return, and coolant systems where <strong>AN fittings</strong> are required.</p><p><strong>Complete your AN plumbing system</strong> with high-quality components from obp Motorsport—trusted by professionals for performance, precision, and reliability.</p><p><strong>Specifications:</strong></p><p><strong>OBP-1415-AB</strong> – M14x1.5 (22mm Long under head) Hex<br><strong>OBP-1615-AB</strong> – M16x1.5 (24mm Long under head)<br><strong>OBP-1815-AB</strong> – M18x1.5 (26mm Long under head)<br><strong>OBP-2215-AB </strong>– M22x1.5<br><strong>OBP-AN6-AB</strong> – AN6 (23mm Long under head)<br><strong>OBP-AN8-AB</strong> – AN8 (33mm Long under head)</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Alloy Banjo Bolts,,
AN/JIC Banjo Hose End - AN10,"<p><strong>AN10 Banjo Hose End Fitting – AN/JIC Thread | obp Motorsport</strong></p><p>Enhance your performance plumbing setup with this&nbsp;<strong>AN6 banjo hose end fitting</strong>, designed for&nbsp;<strong>high-performance fuel, oil, and coola","<p><strong>AN10 Banjo Hose End Fitting – AN/JIC Thread | obp Motorsport</strong></p><p>Enhance your performance plumbing setup with this&nbsp;<strong>AN6 banjo hose end fitting</strong>, designed for&nbsp;<strong>high-performance fuel, oil, and coolant systems</strong>. Manufactured by&nbsp;<strong>obp Motorsport</strong>, this fitting features a&nbsp;<strong>CNC-machined 6061 aluminium</strong>&nbsp;body with a tough&nbsp;<strong>black anodised finish</strong>—ideal for both street and&nbsp;<strong>motorsport applications</strong>.</p><p>This compact&nbsp;<strong>AN6 banjo fitting</strong>&nbsp;is perfect for use in&nbsp;<strong>tight engine bays</strong>, allowing a secure and leak-free connection using a&nbsp;<strong>banjo bolt</strong>.</p><p><strong>Key Features:</strong></p><p>Precision CNC-machined from 6061 aluminium</p><p>Durable black anodised surface for corrosion resistance</p><p>Compatible with&nbsp;<strong>fuel lines</strong>,&nbsp;<strong>oil systems</strong>, and&nbsp;<strong>coolant hoses</strong></p><p>Ideal for&nbsp;<strong>custom builds</strong>,&nbsp;<strong>race cars</strong>, and&nbsp;<strong>tight-space installations</strong></p><p>AN10 (JIC) thread with banjo eye for banjo bolt connection</p><p><strong>Applications:</strong><br>Perfect for&nbsp;<strong>fuel delivery systems</strong>,&nbsp;<strong>oil coolers</strong>,&nbsp;<strong>turbo setups</strong>, and other&nbsp;<strong>AN plumbing</strong>&nbsp;projects where space is limited and a reliable, high-flow connection is critical.</p><p><strong>Shop high-quality AN fittings</strong>&nbsp;and&nbsp;<strong>performance hose ends</strong>&nbsp;at obp Motorsport—trusted by professionals and enthusiasts worldwide.</p><p><strong>Part Numbers :</strong></p><p><strong>OBP-BAN10-16 – 16.5mm Eye (Weight: 0.024kg) Eye Thickness: 19.10mm</strong><br><strong>OBP-BAN10-18 – 18.5mm Eye (Weight: 0.026kg) Eye Thickness: 21.20mm</strong><br><strong>OBP-BAN10-22 – 22.2mm Eye (Weight: 0.037kg) Eye Thickness: 24.00mm</strong></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Banjo Hose End - AN10,,
AN/JIC Blanking Caps,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p><p><strong>AN6 (OBP-CAP-AN6)&nbsp;</strong><i><strong>(Weight: 0.010kg)</strong></i><br><strong>AN8 (OBP-CAP-AN8) </strong><i><strong>(Weight: 0.010kg)</strong></i><br><strong>AN10 (OBP-CAP-AN10) </strong><i><strong>(Weight: 0.020kg)</strong></i></p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Blanking Caps,,
AN/JIC Blanking Caps,<p><strong>AN/JIC Blanking Plugs W/ O ring The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish. These fi,"<p><strong>AN/JIC Blanking Plugs W/ O ring The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish. These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</strong></p><p><br>&nbsp;</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Blanking Caps,,
Magnetic Oil Drain Plug,"<p>The <strong>obp Motorsport Magnetic Oil Drain Plug</strong> is designed to provide an added layer of protection for your engine by capturing metallic debris and contaminants that may bypass the oil filter. Precision CNC-machined from high-quality ","<p>The <strong>obp Motorsport Magnetic Oil Drain Plug</strong> is designed to provide an added layer of protection for your engine by capturing metallic debris and contaminants that may bypass the oil filter. Precision CNC-machined from high-quality <strong>6061-T6 aluminium</strong> and finished with a sleek <strong>black anodised coating</strong>, these drain plugs combine lightweight performance with superior durability and corrosion resistance.</p><p>An essential upgrade for any performance or high-mileage engine, the integrated <strong>high-strength magnet</strong> attracts and traps fine metal particles, helping to reduce wear and prevent long-term engine damage.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,Magnetic Oil Drain Plug,,
Metric Blanking Caps,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,Metric Blanking Caps,,
NPT Blanking Plug,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,NPT Blanking Plug,,
AN/JIC Bulkhead Tee on The Run Adaptor,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Bulkhead Tee on The Run Adaptor,,
AN/JIC Fuel Hose Bulkhead Adaptor Nut Black,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Fuel Hose Bulkhead Adaptor Nut Black,,
AN/JIC Male Bulkhead 45Deg Elbow Fuel Hose Adaptor,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Male Bulkhead 45Deg Elbow Fuel Hose Adaptor,,
AN/JIC Male Bulkhead 90Ded Elbow Fuel Hose Adaptor,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Male Bulkhead 90Ded Elbow Fuel Hose Adaptor,,
AN/JIC Male Bulkhead Straight Adaptor,<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide var,"<p>The obp Motorsport range of AN Fuel Hose Fittings and adaptors are produced CNC Machined 6061 Aluminium with a black anodising surface treatment; resulting with superior quality and a smooth finish.</p><p>These fittings can be used with a wide variety of applications such as Fuel, Water and Oil.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Male Bulkhead Straight Adaptor,,
AN/JIC Male Bulkhead Tee Piece Fuel Hose Adaptor Black,"<p>The obp Motorsport range of AN fuel hose fittings and adaptors is precision-engineered from CNC-machined 6061 aluminum and finished with a high-quality black anodized coating, ensuring exceptional durability and a sleek, smooth finish.</p><p>Desig","<p>The obp Motorsport range of AN fuel hose fittings and adaptors is precision-engineered from CNC-machined 6061 aluminum and finished with a high-quality black anodized coating, ensuring exceptional durability and a sleek, smooth finish.</p><p>Designed for versatility, these fittings are suitable for a wide range of applications, including fuel, water, and oil systems.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,AN/JIC Male Bulkhead Tee Piece Fuel Hose Adaptor Black,,
